Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2660.916080189788
DRG39,OUT035,834.1787508957267
FDU32,OUT049,2077.1169229040256
FDY27,OUT049,3044.6978814183694
NCP54,OUT013,2107.841454654146
NCZ41,OUT049,2071.1719299112683
DRL49,OUT013,2183.2515697893223
FDI05,OUT018,1265.6760896966084
FDY56,OUT045,3793.5683518959886
DRC13,OUT013,2094.646693966554
NCV29,OUT017,3007.853239021735
FDR24,OUT049,1382.1779796691103
FDZ34,OUT018,3009.7390527082084
FDP37,OUT035,2050.60354448315
FDX08,OUT027,4873.367710827451
FDS57,OUT045,2076.848848418381
NCG18,OUT049,1642.997734417202
FDK25,OUT018,2692.0168745955434
FDH53,OUT049,1285.9202494665024
DRI59,OUT018,3453.6044235226423
FDA52,OUT046,2840.2520734430836
FDT20,OUT010,128.57780097894886
FDE36,OUT019,395.60691098146845
FDI24,OUT017,2846.1078047736482
FDB28,OUT018,3060.3161361546295
FDV11,OUT017,2875.2579195950134
FDP01,OUT046,2473.7884708670663
FDD34,OUT027,4278.492595400265
FDJ50,OUT027,1243.3733043552634
FDZ44,OUT013,1974.8764884490904
DRO59,OUT035,1186.1480066624204
DRB48,OUT045,636.655056528924
FDR21,OUT018,2736.0911472210714
NCE42,OUT010,581.2643455000618
FDO23,OUT046,1421.2512171453072
NCE30,OUT018,3177.841949926511
FDQ22,OUT035,608.6743525699317
FDY01,OUT045,1906.7678272932912
FDS08,OUT017,2881.58653752418
FDG28,OUT018,3700.2523421427995
FDQ51,OUT018,731.4523470267263
FDB05,OUT017,3987.3750917860293
FDO56,OUT049,1926.2532766457857
FDE02,OUT018,1411.62823960249
FDN45,OUT017,3595.9772267294884
FDS09,OUT013,778.1540172213192
NCA54,OUT018,2870.110749000066
FDP09,OUT010,571.3439203077306
FDC53,OUT045,1606.2427428166964
NCM55,OUT017,3109.029201993619
FDL09,OUT018,2664.82207275407
FDA11,OUT019,232.31963344795372
FDA50,OUT045,1487.1871365851223
FDC23,OUT017,2957.239669553298
FDE22,OUT049,2598.150520191258
FDD23,OUT046,3184.9948833575963
NCA29,OUT049,2935.1267873483907
FDK38,OUT046,2431.7466710497047
DRC13,OUT046,2054.5752469257086
NCP43,OUT049,2947.8739027602105
FDX28,OUT049,1611.4873913107763
FDF08,OUT049,1383.0700745782578
FDZ33,OUT046,2471.4028420040836
FDD10,OUT049,2881.275928987358
FDO58,OUT017,2610.2055710804443
FDI50,OUT017,3882.036308416717
FDO58,OUT045,2660.174880959386
FDX08,OUT013,3023.4376778121614
NCK17,OUT010,128.57780097894886
FDF39,OUT035,4238.210769491769
FDU45,OUT010,270.5676932444459
NCJ18,OUT018,1887.472971543296
DRC27,OUT019,569.4464879216772
DRC25,OUT035,1375.2703428315438
FDU59,OUT035,2580.882338997615
FDU28,OUT035,3096.3665726233103
NCP30,OUT046,655.4605085208894
FDB39,OUT018,898.1274497171971
FDE41,OUT013,1448.6982607417854
DRH11,OUT010,128.9366406307818
FDA58,OUT045,3805.929084758429
FDU50,OUT046,1921.9227563621916
FDM34,OUT013,2110.0938854684
FDM44,OUT027,2838.428532865607
FDR39,OUT045,3072.173098075682
FDM25,OUT045,2858.811533271714
FDQ49,OUT049,2493.250049961694
DRH25,OUT018,804.3656384223514
FDM09,OUT027,4324.5992929280255
FDL44,OUT019,393.0474724355452
NCR42,OUT018,588.7306235304434
DRL59,OUT046,840.2376524255736
FDX43,OUT013,2752.540898543599
DRK47,OUT010,570.931795500884
FDU48,OUT018,2019.7516265500026
FDY12,OUT045,748.7814110264034
NCN43,OUT018,2025.614515271545
NCM55,OUT018,2976.730720060599
FDQ21,OUT027,3093.382406046733
FDX13,OUT035,4095.6280175740285
NCK30,OUT027,5997.103058628244
FDG20,OUT049,2841.7444088256075
DRG27,OUT017,623.9931024125173
FDY14,OUT018,3854.8998248629855
FDP59,OUT035,1637.0465480015978
FDU60,OUT017,2854.2137261509633
NCC18,OUT019,416.6288837739243
DRJ39,OUT017,3506.2688448474028
FDS07,OUT049,1890.836828352093
FDM08,OUT027,5987.09757250537
FDP51,OUT045,2035.9312753131421
FDU16,OUT035,1319.8478655075255
FDH12,OUT013,1656.1699356034026
DRE48,OUT010,509.8287954377541
NCL42,OUT027,6002.657232882886
FDR21,OUT045,2831.950641641138
NCW29,OUT035,2064.3762714450313
FDO11,OUT013,4198.449863660849
NCM31,OUT049,2085.033717246238
FDV35,OUT019,372.9038225874855
FDF58,OUT017,943.9915237078917
NCE43,OUT049,2816.9529205913645
FDA02,OUT035,2415.1944972294095
DRL37,OUT010,128.57780097894886
FDR24,OUT018,1397.8927074556036
FDW59,OUT049,1333.9448399767039
FDS22,OUT049,694.6931567125315
FDW24,OUT017,737.3520663184119
FDU24,OUT035,1492.9752897160724
FDA21,OUT027,5096.171492699256
FDH58,OUT027,3009.3426048463675
FDW36,OUT018,1622.9895511028853
FDI45,OUT027,4604.054840976651
FDU01,OUT018,2946.9744196766655
FDF35,OUT027,2916.928823655867
FDU43,OUT019,577.1117186270824
FDE24,OUT019,355.6706888422902
FDK50,OUT049,2662.5048162943067
FDG31,OUT045,1007.4910929861096
FDC60,OUT045,1389.4203494078924
FDL36,OUT013,1453.5386248073098
FDP21,OUT013,3124.570310240513
FDW16,OUT045,1385.349696767572
FDX02,OUT017,3734.251457120963
FDQ58,OUT027,3974.8080540571355
FDT51,OUT046,1717.2218282524814
FDD59,OUT049,1272.8190404965508
NCM42,OUT018,1649.072146180347
FDA57,OUT018,629.307849327107
FDZ48,OUT035,1735.3997170341145
FDE46,OUT045,2456.3467900769315
NCZ30,OUT019,287.3945114882674
FDB56,OUT017,3143.6668883228704
FDA25,OUT027,2838.428532865607
FDD20,OUT013,2114.4522000090524
FDL25,OUT013,1477.1721192705577
NCO18,OUT049,2970.9523378654703
FDJ45,OUT017,589.2858958940179
FDR12,OUT035,2825.090687750203
NCF19,OUT010,128.57780097894886
FDK25,OUT046,2746.548815298487
NCR17,OUT046,1924.6743092340778
FDC52,OUT046,2451.9999195094692
NCA54,OUT017,2968.0377968064086
FDR45,OUT010,579.5126442589263
NCM19,OUT049,1898.9279445726859
FDF39,OUT027,5992.433691818338
FDX23,OUT049,1552.454257639255
FDD58,OUT027,2831.972407238898
FDX28,OUT013,1626.8098933949552
NCD31,OUT013,2728.616595221095
FDU57,OUT018,2390.6560204022007
FDI27,OUT046,745.7833746039793
NCM42,OUT046,1668.3113526288682
FDD32,OUT027,2093.111129069206
FDI34,OUT013,3752.4029147289707
NCM29,OUT049,2092.5649274235243
FDG46,OUT018,1792.5394568084362
DRC01,OUT010,128.57780097894886
FDB15,OUT027,5986.879517563694
NCA17,OUT027,3857.2796352102137
FDF10,OUT046,2445.360717401789
FDR26,OUT027,4852.221614564028
FDI02,OUT049,1737.0241357086256
NCM54,OUT010,293.4478956895927
FDF14,OUT013,2391.269446901586
FDJ33,OUT010,276.901590705336
FDM20,OUT035,4048.87445914454
FDC03,OUT027,5527.192438554367
NCX05,OUT046,1947.0167402049751
NCM41,OUT027,2557.7847184130046
NCU29,OUT010,359.51888623449355
FDQ59,OUT017,1334.6679361269992
FDH46,OUT010,238.72152014038366
FDH09,OUT013,789.6643734748709
NCD06,OUT045,738.6780043027221
FDC15,OUT035,2473.198111908727
DRD37,OUT027,1220.577628005224
FDT28,OUT027,3850.9662462863807
FDR28,OUT027,4291.257826100107
FDT38,OUT017,1358.185430198495
FDV34,OUT027,1611.5715886904547
FDY52,OUT035,963.8318247352146
FDB34,OUT013,1439.8794558428647
DRL23,OUT018,1621.5968353242683
DRB24,OUT046,2450.3375123416063
FDJ50,OUT046,883.1017141871245
FDQ49,OUT035,2476.995040456809
FDP20,OUT035,2044.4745675247293
FDV19,OUT027,4223.280797020695
NCR54,OUT045,3097.3466016727734
FDO09,OUT010,570.2948992410036
FDS57,OUT018,2062.513957564138
FDN10,OUT049,1928.777597661628
FDV23,OUT049,2068.318591355661
FDY28,OUT049,3466.731094940828
DRG51,OUT013,2681.871381039222
FDD45,OUT019,232.2771283229971
NCL18,OUT027,5483.608477689453
NCM29,OUT013,2133.45792074693
FDF17,OUT027,5532.746612809011
FDE22,OUT017,2614.1676805240622
FDQ22,OUT017,591.37168607126
FDS01,OUT013,3015.6532303422928
FDW35,OUT027,1213.538559236852
FDJ33,OUT046,2064.120005009862
NCF54,OUT035,2840.7740049831136
FDE09,OUT013,1684.7257189173563
NCE06,OUT045,2627.1770612202918
DRH49,OUT049,1281.6284930881013
FDY43,OUT045,2800.9264888907
NCT05,OUT017,4053.146059915141
FDZ34,OUT045,3169.367722159336
FDL38,OUT017,1362.5954580949754
FDZ31,OUT017,3127.475487516765
FDR14,OUT035,877.6150404458888
NCN54,OUT049,1248.2231796104359
NCC42,OUT027,3126.4571548740105
FDK08,OUT017,1612.5755334772537
FDP59,OUT013,1646.325523698381
FDV22,OUT035,2617.3298285403584
FDD33,OUT035,3736.515399255316
DRE60,OUT027,5984.882192579427
FDK52,OUT046,3692.7477212975627
FDA02,OUT017,2415.3054547763963
FDM56,OUT049,1654.5230656049732
FDE57,OUT035,2061.5829592171385
FDM32,OUT045,1380.2531215541967
NCQ30,OUT027,3029.1636176201514
FDQ27,OUT027,2838.428532865607
FDT60,OUT027,3102.3904592587096
FDU43,OUT049,3996.9821593833685
NCO55,OUT035,1660.9926511042277
FDG02,OUT045,3194.5080378587427
FDJ28,OUT013,3111.978989438846
FDP40,OUT045,1733.1754868863895
FDJ38,OUT045,3158.3599582253973
NCC54,OUT017,3874.432327630718
NCZ41,OUT046,2076.6444345861805
FDK38,OUT019,358.8942700504486
FDU52,OUT013,2435.7603891034214
FDC40,OUT046,1172.9866332414842
NCR30,OUT017,1083.739307585219
NCN18,OUT017,1743.8586489947215
FDB50,OUT035,1278.4966136189564
FDG04,OUT013,3116.50285129854
FDR26,OUT035,2828.445901617498
NCT17,OUT018,2980.0543841064623
FDX35,OUT027,5999.100383612514
FDS12,OUT046,2074.7232319565237
NCZ29,OUT027,3112.982034458805
FDB38,OUT010,394.31924627574864
FDP12,OUT013,659.0598170324961
FDP22,OUT046,785.5008989067064
FDS26,OUT018,3817.65062801183
FDR52,OUT046,3180.6599503910293
DRJ13,OUT046,2601.216232645017
FDU48,OUT027,3126.4571548740105
FDE29,OUT035,934.5335884096683
NCT29,OUT049,2063.320933106845
DRK37,OUT018,3012.3071008621278
FDK55,OUT046,1367.4684431806343
FDR07,OUT046,1516.0714520734648
FDO21,OUT027,5993.476387932846
FDK46,OUT049,4138.937641079299
FDB12,OUT045,1645.9664287638097
FDT31,OUT027,5110.389683732344
FDJ33,OUT045,2043.050238434924
FDC26,OUT027,2948.432476125412
NCQ02,OUT045,3153.0960868762722
FDP08,OUT010,508.13143723531385
FDB11,OUT027,5984.882192579427
FDV55,OUT013,2444.24707641282
FDW20,OUT049,2081.0142493473572
NCJ18,OUT019,287.3520063633108
FDC41,OUT018,1192.5425934719208
FDE14,OUT027,2838.428532865607
FDG35,OUT013,2920.9936891601833
FDF45,OUT035,878.9681113879739
FDS19,OUT027,1888.3035296936512
FDS58,OUT019,388.50106019503875
FDA26,OUT017,3561.1498128058975
FDM32,OUT049,1366.256222828725
FDL45,OUT046,2067.9756602558946
FDZ55,OUT049,2639.478069504838
FDY37,OUT049,2107.711342859137
FDO46,OUT046,3203.494334883895
FDQ60,OUT046,2046.3509680033353
FDA19,OUT018,2004.278914923305
FDL15,OUT046,2481.0054811042028
FDM10,OUT018,3198.5549800864515
NCL05,OUT017,650.9630419658956
DRK49,OUT010,128.57780097894886
NCE18,OUT027,6002.657232882886
FDG40,OUT049,606.1105680080948
DRI59,OUT045,3622.806574413832
FDK28,OUT035,4145.336534605073
NCD06,OUT019,128.57780097894886
FDO11,OUT019,573.9872966380542
FDK27,OUT046,2042.7771905192012
FDT43,OUT027,1224.1869263485314
FDD38,OUT018,1620.4094904448823
FDA16,OUT049,3576.6653984204236
FDL14,OUT027,3968.8400611420448
NCM17,OUT049,675.5716751132692
FDD20,OUT045,2055.4204139953818
FDA40,OUT045,1367.5802612187288
FDL43,OUT045,1270.2251792590632
FDV15,OUT045,1637.6341715799279
FDE52,OUT046,1391.409529507658
NCL17,OUT010,356.54801818610207
NCJ31,OUT045,3884.4392799313664
FDR60,OUT045,1247.9807153973213
NCA18,OUT035,1905.2342389328653
FDS21,OUT027,1460.531284240534
FDW09,OUT035,1254.7280609508084
FDL26,OUT035,2505.533558661552
FDS47,OUT018,1392.061238006424
FDC39,OUT046,3368.4257975524397
FDT51,OUT035,1725.7256232447648
FDK40,OUT035,4249.926172053193
NCG19,OUT045,3796.4485875101773
FDZ07,OUT046,952.7746187866329
FDF08,OUT027,2509.693076204209
FDO04,OUT013,946.631169737245
FDK41,OUT018,1345.2856062357255
FDP15,OUT049,3971.2618192080226
NCD43,OUT018,1625.7494619981733
NCP18,OUT013,2461.9844073362688
FDZ51,OUT046,1434.1926316064119
DRH13,OUT035,1656.6454095017973
FDF38,OUT045,644.1635476088574
NCI43,OUT045,743.5335608913011
FDM38,OUT027,1383.9453180292787
FDS03,OUT013,1126.9303832092774
DRJ47,OUT017,2808.2698676164173
FDT50,OUT010,231.70651130018243
FDV02,OUT046,2846.828753378155
NCG18,OUT017,1648.5229379813436
FDW52,OUT046,2684.754140273108
FDS40,OUT035,602.5239709652749
FDN31,OUT017,3138.4686390732786
FDA37,OUT045,2034.8321171638463
FDA15,OUT046,4147.422960911317
FDL39,OUT046,2979.47602606235
FDJ53,OUT045,2036.8631374301945
FDX22,OUT013,3500.703185280444
NCZ42,OUT045,3979.1948082098575
FDD56,OUT027,4699.007973049456
FDD40,OUT017,3094.3726410357854
FDS50,OUT013,3515.078355326941
NCN14,OUT013,3044.9146678558527
FDT15,OUT013,3102.891847528977
NCS18,OUT027,2886.3245379681557
NCO26,OUT010,275.12107866111035
FDF58,OUT018,972.9300583633452
NCB19,OUT013,1448.9798091348418
FDH26,OUT017,2096.348542480758
DRB24,OUT027,3933.913538118637
FDA49,OUT018,1377.5943620628555
FDB32,OUT045,1491.2731248744358
FDI36,OUT017,3183.9816115280682
NCA17,OUT010,359.51888623449355
FDH22,OUT013,2101.9671143748446
NCM26,OUT018,2470.0981266619624
FDT15,OUT027,5108.392358748074
FDB16,OUT018,1388.150896381824
NCP54,OUT027,3099.349380884397
FDJ36,OUT013,1642.567936523471
FDO28,OUT045,2018.8527254505454
FDU09,OUT013,943.6680994374485
FDF29,OUT017,2100.3295926366172
FDY08,OUT013,2122.428831814055
DRJ59,OUT018,589.9128460813323
FDT23,OUT027,1895.0143774017895
FDU15,OUT018,593.3607667191483
FDT47,OUT013,1576.4908133230151
FDI53,OUT019,395.76462425024124
FDR59,OUT018,3843.2147677350913
FDD53,OUT035,643.6407899644631
FDY51,OUT017,3489.5624787190486
FDT04,OUT049,636.4698577004949
FDU51,OUT049,2842.325188147764
FDG14,OUT035,2449.1935785836613
NCU06,OUT045,3748.348896579123
DRG25,OUT046,3213.4790280463367
DRH49,OUT035,1323.4142602476118
FDN15,OUT035,2073.092903989051
FDL43,OUT018,1225.776628281131
NCT18,OUT049,3171.4110855656863
NCB31,OUT013,4097.1923144703505
FDK57,OUT035,1989.5137229105237
FDY04,OUT019,397.5982501885121
NCP54,OUT046,2072.4209660056526
FDF41,OUT013,3988.6406505683526
FDM01,OUT045,1645.4661563295467
FDW03,OUT045,1648.1281266589635
FDF28,OUT045,2040.8801369779642
FDY37,OUT017,2133.2604712514644
FDQ03,OUT017,3806.661226068753
FDP51,OUT027,3016.503684977739
FDJ40,OUT017,1727.4499437698614
FDC32,OUT049,1421.4671181654596
DRI49,OUT027,2109.9468046188294
NCW54,OUT017,865.1585737636419
FDF09,OUT017,593.2158780077515
FDP45,OUT018,3680.571077412539
DRJ23,OUT018,2918.761296751316
FDS59,OUT017,1730.5854525637772
FDY08,OUT046,2086.2834303725235
FDX16,OUT049,2463.607085956697
FDY16,OUT018,2930.1909041284507
FDK32,OUT035,2492.6988948601092
FDQ22,OUT013,686.5671495415571
NCC31,OUT018,2461.601477993845
FDG58,OUT049,2476.526498299543
DRF48,OUT013,3117.0976320994196
DRH36,OUT049,1064.712997501214
NCR30,OUT035,1155.6202749565618
FDB03,OUT019,569.0462643248277
FDZ28,OUT027,3115.0851909435464
FDR35,OUT017,3183.0373402237105
DRD15,OUT027,5987.09757250537
FDJ33,OUT019,288.41855103835593
FDA56,OUT010,273.6618193279729
FDP56,OUT046,749.956137381543
NCT30,OUT046,749.6694341228646
FDK15,OUT017,1615.026165474951
FDH44,OUT018,2397.708108542772
FDV01,OUT013,2452.9251835262758
DRG03,OUT017,2415.0523598956684
FDG50,OUT027,2512.5284105574656
FDR16,OUT010,571.5245520002799
FDZ60,OUT046,1650.5796142193017
DRG03,OUT045,2446.3766905123093
FDS56,OUT018,3852.645923984902
FDU33,OUT045,735.4582779248818
DRD27,OUT035,1603.2206014323308
FDW22,OUT046,3733.3674465144322
DRA24,OUT045,2627.5893911227117
FDF38,OUT049,641.0757009656575
FDX48,OUT013,2457.360977452387
FDS58,OUT018,2601.1411525104368
FDC32,OUT046,1416.930748173869
NCQ29,OUT045,4077.375162021818
DRK39,OUT018,1362.6204252085422
NCS38,OUT017,1913.6288458921827
DRO47,OUT013,1744.5195362755558
DRG27,OUT027,1212.9104333015873
FDC57,OUT027,5463.480862534413
FDS55,OUT046,2448.8454495550777
NCJ06,OUT018,1993.4159420715164
FDO01,OUT019,295.9967469583603
NCM55,OUT045,3122.604872674451
FDC52,OUT049,2455.6656984105516
FDQ15,OUT045,1275.0009310332384
NCT30,OUT027,1224.292434787097
NCR42,OUT027,1203.6347198280462
FDD28,OUT035,876.8558943237314
FDQ34,OUT049,1641.7910097002903
FDZ12,OUT027,3130.3835416228585
DRE13,OUT019,211.04413087247246
NCN07,OUT019,301.7917198499074
FDM28,OUT035,2950.435322604151
FDI10,OUT017,2848.9798636807986
FDQ25,OUT013,2819.2345509346005
FDA38,OUT010,574.3192668643917
DRI13,OUT049,3514.9720201633427
FDY20,OUT027,2519.0589871572065
NCZ53,OUT035,3158.4990513187663
NCM31,OUT013,2429.8061496687938
DRB01,OUT017,3159.032948580171
DRF37,OUT046,4075.9184893315683
NCF42,OUT049,2865.195007082133
FDF16,OUT018,2349.793649755292
FDB41,OUT013,775.0879245056425
FDR34,OUT013,3882.23787792777
FDR15,OUT018,2432.8905559595146
NCV42,OUT019,276.9567190204914
FDW51,OUT035,3470.960501233735
FDU36,OUT017,1560.99455103332
FDX60,OUT049,1304.984840748188
FDY03,OUT035,1870.7685738221708
FDW55,OUT045,4060.8803689065767
FDT01,OUT010,573.179239523096
FDG58,OUT013,2447.65344946235
FDK21,OUT017,4041.758644514147
NCS41,OUT019,462.6394179254755
FDS10,OUT045,3033.468767238764
NCT53,OUT046,2684.734528281935
FDJ28,OUT018,3009.4425506128687
FDX44,OUT045,1378.9935956207319
FDT20,OUT018,621.2516036764774
FDO44,OUT017,1680.3829824911984
NCX17,OUT049,3814.2402514820938
FDY01,OUT017,1939.912655150529
FDJ12,OUT027,5987.628159853875
DRK35,OUT018,588.9459291050009
FDD47,OUT019,397.0968287005104
NCM53,OUT035,1654.9982305349972
FDO45,OUT013,1445.7736916784613
NCM42,OUT010,260.64028362108934
FDE04,OUT046,2979.839462380898
NCI30,OUT027,5997.103058628244
FDZ19,OUT013,2864.341507901134
FDW57,OUT013,2878.0048401948966
FDA25,OUT013,1645.1152070633739
FDT22,OUT046,906.7486652567023
FDP51,OUT013,2015.1604471746366
FDD48,OUT027,3008.1616531439336
FDY39,OUT035,3185.001643451734
FDO48,OUT010,575.4473592190715
FDD23,OUT027,5092.94616389067
DRN35,OUT027,1203.5977479787955
FDT01,OUT035,3450.0148305634207
FDC20,OUT010,128.57780097894886
DRJ35,OUT035,956.7877205360622
FDB32,OUT046,1434.5598806368557
FDL24,OUT046,2924.0542100161674
NCV42,OUT035,1785.50494846628
FDZ46,OUT046,1662.9579364298377
FDC15,OUT013,2432.707610697668
FDD08,OUT019,128.57780097894886
FDY50,OUT049,1390.1836377288564
FDD36,OUT013,2053.0999484976373
FDG57,OUT027,1223.7263407864964
FDL21,OUT018,629.0034841209103
FDN16,OUT027,2838.428532865607
FDJ09,OUT027,1223.6619675466004
FDS01,OUT010,436.1075940047997
FDV33,OUT017,4073.799749500544
DRE12,OUT017,1902.8732666292647
FDR07,OUT013,1567.9901310037637
FDP48,OUT010,462.28690368502373
NCB55,OUT035,877.8761025349739
FDQ08,OUT013,989.3364428443779
FDR34,OUT035,3891.57880516542
FDO33,OUT046,1735.4605413336956
FDP13,OUT045,634.5538246519727
FDX12,OUT049,4055.4710212482873
NCT06,OUT049,2799.5637976645876
FDR16,OUT019,574.7905520538444
FDE36,OUT046,2635.239200746017
FDZ36,OUT049,3212.744093845175
FDV13,OUT045,1368.555710934188
NCZ17,OUT035,603.2039768861197
FDU56,OUT045,3112.392196319657
FDM09,OUT035,2843.6931943523723
FDV02,OUT017,2834.3459977215616
FDS34,OUT018,1787.3755230875013
FDA11,OUT049,1497.8587866524133
FDP09,OUT017,3519.546950717257
FDB29,OUT027,2988.8800902976586
FDT19,OUT017,2973.7912539603853
DRH15,OUT017,671.7236241974093
FDY38,OUT046,3739.4570864023494
FDF14,OUT027,3883.4018639497635
FDN48,OUT010,227.05482693262888
FDQ12,OUT013,3883.0005240601236
NCJ43,OUT045,2929.1970080829615
FDE17,OUT019,360.9152982555759
FDB05,OUT035,4064.829174412569
FDH10,OUT045,3075.539949954727
NCR06,OUT017,630.2032379736222
FDU32,OUT018,2022.0673492148248
FDD56,OUT049,2864.8094402741863
FDO36,OUT018,2824.9840522170034
FDH16,OUT010,217.39129383243784
FDX10,OUT018,588.7855780744945
FDZ37,OUT017,1376.3251691058852
FDU31,OUT010,580.7472967476843
DRC49,OUT049,2077.881516687211
FDL15,OUT045,2466.1239884714373
FDN32,OUT019,488.32835465233103
DRH59,OUT027,1491.7414930932903
NCU29,OUT049,2473.7787936229665
FDR37,OUT019,466.37444304768445
FDS14,OUT018,2443.080575486476
FDU02,OUT027,5999.100383612514
FDJ08,OUT035,3159.8560712514277
NCZ06,OUT045,3938.888927299704
FDO31,OUT049,1320.1430717076746
FDH31,OUT018,1602.7127803502276
FDS58,OUT017,2627.119756763063
NCA53,OUT027,1224.0880092687066
FDF50,OUT046,3238.953712072253
NCW42,OUT049,3653.277525065486
NCQ17,OUT045,2534.239849877003
FDK51,OUT018,3907.8330516761785
NCW41,OUT010,381.38051644643537
NCR29,OUT017,864.3623806349352
FDB08,OUT019,388.91114852394077
FDA40,OUT027,2381.621143854523
FDL14,OUT018,2461.272456860954
FDB47,OUT046,3447.815808257419
FDO03,OUT035,3826.0757406909497
DRK13,OUT019,509.90249239066
FDX13,OUT010,581.4036530600304
FDF52,OUT046,3195.0675903361384
FDT11,OUT013,3119.012325244076
FDB08,OUT013,2599.630272371919
FDQ28,OUT018,2472.100707419648
FDD29,OUT045,4139.177125927026
NCQ29,OUT027,5997.103058628244
NCO02,OUT013,1132.7888173708334
FDR56,OUT010,514.3900775577462
NCM54,OUT049,2070.0208248671956
FDP51,OUT035,1916.2577939439998
FDT38,OUT013,1432.0464878440118
FDZ20,OUT018,3766.014289167791
FDJ53,OUT013,2084.946487462989
FDX13,OUT049,4078.6705533715813
FDP58,OUT035,3496.958937508293
